,temporada_alta,dif_min,atraso_15,periodo_dia
1215,1,2,0,manana
1216,1,10,0,manana
1217,1,-4,0,manana
1218,1,0,0,manana
1219,1,6,0,manana
1220,1,33,1,manana
1221,1,-3,0,manana
1222,1,6,0,manana
1223,1,11,0,manana
1224,1,-2,0,manana
1225,1,1,0,manana
1226,1,-6,0,manana
1227,1,2,0,manana
1228,1,-3,0,manana
1229,1,15,0,manana
1230,1,-2,0,manana
1231,1,19,1,manana
1232,1,-1,0,manana
1233,1,4,0,manana
1234,1,-8,0,manana
1235,1,1,0,manana
1236,1,-4,0,manana
1237,1,-10,0,manana
1238,1,4,0,manana
1239,1,-3,0,manana
1240,1,-4,0,manana
1241,1,-1,0,manana
1242,1,-1,0,manana
1243,1,8,0,manana
1244,1,4,0,manana
1245,1,0,0,manana
1246,1,3,0,manana
1247,1,11,0,manana
1248,1,-2,0,manana
1249,1,21,1,manana
1250,1,23,1,manana
1251,1,8,0,manana
1252,1,-6,0,manana
1253,1,3,0,manana
1254,1,1,0,manana
1255,1,0,0,manana
1256,1,1,0,manana
1257,1,7,0,manana
1258,1,1,0,manana
1259,1,-2,0,manana
1260,1,4,0,manana
1261,1,-3,0,manana
1262,1,2,0,manana
1263,1,4,0,manana
1264,1,-2,0,manana
1265,1,1,0,manana
1266,1,-5,0,manana
1267,1,3,0,manana
1268,1,8,0,manana
1269,1,0,0,manana
1270,1,-3,0,manana
1271,1,-4,0,manana
1272,1,0,0,manana
1273,1,-1,0,manana
1274,1,1,0,manana
1275,1,-11,0,manana
1276,1,6,0,manana
1277,1,2,0,manana
1278,1,6,0,manana
1279,1,4,0,manana
1280,1,0,0,manana
1281,1,4,0,manana
1282,1,-4,0,manana
1283,1,11,0,manana
1284,1,0,0,manana
1285,1,11,0,manana
1286,1,6,0,manana
1287,1,3,0,manana
1288,1,-2,0,manana
1289,1,-2,0,manana
1290,1,-1,0,manana
1291,1,2,0,manana
1292,1,-4,0,manana
1293,1,24,1,manana
1294,1,-1,0,manana
1295,1,22,1,manana
1296,1,-2,0,manana
1297,1,8,0,manana
1298,1,-3,0,manana
1299,1,-3,0,manana
1300,1,2,0,manana
1301,1,-4,0,manana
1302,1,0,0,manana
1303,1,7,0,manana
1304,1,3,0,manana
1305,1,1,0,manana
1306,1,0,0,manana
1307,1,-8,0,manana
1308,1,5,0,manana
1309,1,0,0,manana
1310,1,1,0,manana
1311,1,50,1,manana
1312,1,1,0,manana
1313,1,-2,0,manana
1314,1,9,0,manana
1315,1,-2,0,manana
1316,1,-4,0,manana
1317,1,9,0,manana
1318,1,1,0,manana
1319,1,5,0,manana
1320,1,9,0,manana
1321,1,18,1,manana
1322,1,7,0,manana
1323,1,27,1,manana
1324,1,9,0,manana
1325,1,2,0,manana
1326,1,2,0,manana
1327,1,13,0,manana
1328,1,1,0,manana
1329,1,4,0,manana
1330,1,-1,0,manana
1331,1,-3,0,manana
1332,1,17,1,manana
1333,1,25,1,manana
1334,1,12,0,manana
1335,1,-9,0,manana
1336,1,4,0,manana
1337,1,-1,0,manana
1338,1,5,0,manana
1339,1,14,0,manana
1340,1,21,1,manana
1341,1,17,1,manana
1342,1,-1,0,manana
1343,1,-1,0,manana
1344,1,16,1,manana
1345,1,6,0,manana
1346,1,11,0,manana
1347,1,17,1,manana
1348,1,27,1,manana
1349,1,6,0,manana
1350,1,4,0,manana
1351,1,4,0,manana
1352,1,1,0,manana
1353,1,1,0,manana
1354,1,-1,0,manana
1355,1,8,0,manana
1356,1,11,0,manana
1357,1,0,0,manana
1358,1,2,0,manana
1359,1,2,0,manana
1360,1,15,0,manana
1361,1,-5,0,manana
1362,1,8,0,manana
1363,1,-2,0,manana
1364,1,5,0,manana
1365,1,61,1,manana
1366,1,1,0,manana
1367,1,-1,0,manana
1368,1,4,0,manana
1369,1,103,1,manana
1370,1,3,0,manana
1371,1,-3,0,manana
1372,1,-8,0,manana
1373,1,-2,0,manana
1374,1,0,0,manana
1375,1,1,0,manana
1376,1,4,0,manana
1377,1,9,0,manana
1378,1,6,0,manana
1379,1,-3,0,manana
1380,1,0,0,manana
1381,1,9,0,manana
1382,1,8,0,manana
1383,1,2,0,manana
1384,1,10,0,manana
1385,1,13,0,manana
1386,1,-4,0,manana
1387,1,5,0,manana
1388,1,-3,0,manana
1389,1,10,0,manana
1390,1,-1,0,manana
1391,1,-1,0,manana
1392,1,15,0,manana
1393,1,-2,0,manana
1394,1,-2,0,manana
1395,1,1,0,manana
1396,1,3,0,manana
1397,1,13,0,manana
1398,1,-7,0,manana
1399,1,16,1,manana
1400,1,0,0,manana
1401,1,5,0,manana
1402,1,13,0,manana
1403,1,13,0,manana
1404,1,1,0,manana
1405,1,16,1,manana
1406,1,-5,0,manana
1407,1,0,0,manana
1408,1,27,1,manana
1409,1,4,0,manana
1410,1,10,0,manana
1411,1,1,0,manana
1412,1,2,0,manana
1413,1,15,0,manana
1414,1,33,1,manana
1415,1,5,0,manana
1416,1,15,0,manana
1417,1,-4,0,manana
1418,1,4,0,manana
1419,1,1,0,manana
1420,1,7,0,manana
1421,1,0,0,manana
1422,1,0,0,manana
1423,1,-8,0,manana
1424,1,0,0,manana
1425,1,10,0,manana
1426,1,9,0,manana
1427,1,4,0,manana
1428,1,4,0,manana
1429,1,39,1,manana
1430,1,-6,0,manana
1431,1,6,0,manana
1432,1,3,0,manana
1433,1,-1,0,manana
1434,1,-1,0,manana
1435,1,-5,0,manana
1436,1,7,0,manana
1437,1,3,0,manana
1438,1,5,0,manana
1439,1,-5,0,manana
1440,1,-1,0,manana
1441,1,4,0,manana
1442,1,-8,0,manana
1443,1,5,0,manana
1444,1,2,0,manana
1445,1,1,0,manana
1446,1,4,0,manana
1447,1,1,0,manana
1448,1,0,0,manana
1449,1,13,0,manana
1450,1,14,0,manana
1451,1,4,0,manana
1452,1,12,0,manana
1453,1,20,1,manana
1454,1,2,0,manana
1455,1,5,0,manana
1456,1,11,0,manana
1457,1,7,0,manana
1458,1,1,0,manana
1459,1,8,0,manana
1460,1,8,0,manana
1461,1,0,0,manana
1462,1,-2,0,manana
1463,1,-3,0,manana
1464,1,-1,0,manana
1465,1,13,0,manana
1466,1,1,0,manana
1467,1,-1,0,manana
1468,1,-4,0,manana
1469,1,1,0,manana
1470,1,0,0,manana
1471,1,0,0,manana
1472,1,17,1,manana
1473,1,5,0,manana
1474,1,-3,0,manana
1475,1,8,0,manana
1476,1,10,0,manana
1477,1,1,0,manana
1478,1,-2,0,manana
1479,1,14,0,manana
1480,1,8,0,manana
1481,1,-1,0,manana
1482,1,2,0,manana
1483,1,40,1,manana
1484,1,-1,0,manana
1485,1,11,0,manana
1486,1,4,0,manana
1487,1,6,0,manana
1488,1,6,0,manana
1489,1,0,0,manana
1490,1,-1,0,manana
1491,1,-2,0,manana
1492,1,-2,0,manana
1493,1,3,0,manana
1494,1,-3,0,manana
1495,1,0,0,manana
1496,1,3,0,manana
1497,1,-3,0,manana
1498,1,5,0,manana
1499,1,0,0,manana
1500,1,-3,0,manana
1501,1,2,0,manana
1502,1,12,0,manana
1503,1,8,0,manana
1504,1,2,0,manana
1505,1,25,1,manana
1506,1,0,0,manana
1507,1,-2,0,manana
1508,1,-1,0,manana
1509,1,-4,0,manana
1510,1,-1,0,manana
1511,1,-2,0,manana
1512,1,1,0,manana
1513,1,-7,0,manana
1514,1,-4,0,manana
1515,1,-1,0,manana
1516,1,-3,0,manana
1517,1,-3,0,manana
1518,1,-8,0,manana
1519,1,2,0,manana
1520,1,-4,0,manana
1521,1,-5,0,manana
1522,1,9,0,manana
1523,1,-2,0,manana
1524,1,-4,0,manana
1525,1,2,0,manana
1526,1,-6,0,manana
1527,1,-4,0,manana
1528,1,6,0,manana
1529,1,1,0,manana
1530,1,-6,0,manana
1531,1,2,0,manana
1532,1,-3,0,manana
1533,1,-6,0,manana
1534,1,-2,0,manana
1535,1,-2,0,manana
1536,1,-2,0,manana
1537,1,3,0,manana
1538,1,8,0,manana
1539,1,-7,0,manana
1540,1,1,0,manana
1541,1,-4,0,manana
1542,1,-2,0,manana
1543,1,-4,0,manana
1544,1,-1,0,manana
1545,1,-1,0,manana
1546,1,11,0,manana
1547,1,-3,0,manana
1548,1,11,0,manana
1549,1,-2,0,manana
1550,1,-1,0,manana
1551,1,8,0,manana
1552,1,1,0,manana
1553,1,-3,0,manana
1554,1,1,0,manana
1555,1,1,0,manana
1556,1,-8,0,manana
1557,1,1,0,manana
1558,1,1,0,manana
1559,1,4,0,manana
1560,1,-3,0,manana
1561,1,0,0,manana
1562,1,4,0,manana
1563,1,2,0,manana
1564,1,2,0,manana
1565,1,-5,0,manana
1566,1,7,0,manana
1567,1,0,0,manana
1568,1,1,0,manana
1569,1,-2,0,manana
1570,1,3,0,manana
1571,1,-4,0,manana
1572,1,7,0,manana
1573,1,-3,0,manana
1574,1,48,1,manana
1575,1,-4,0,manana
1576,1,5,0,manana
1577,1,22,1,manana
1578,1,6,0,manana
1579,1,-5,0,manana
1580,1,1,0,manana
1581,1,-1,0,manana
1582,1,1,0,manana
1583,1,-6,0,manana
1584,1,5,0,manana
1585,1,4,0,manana
1586,1,-3,0,manana
1587,1,0,0,manana
1588,1,-6,0,manana
1589,1,1,0,manana
1590,1,-2,0,manana
1591,1,4,0,manana
1592,1,8,0,manana
1593,1,26,1,manana
1594,1,2,0,manana
1595,1,14,0,manana
1596,1,8,0,manana
1597,1,-1,0,manana
1598,1,2,0,manana
1599,1,-4,0,manana
1600,1,2,0,manana
1601,1,-1,0,manana
1602,1,89,1,manana
1603,1,0,0,manana
1604,1,1,0,manana
1605,1,28,1,manana
1606,1,-1,0,manana
1607,1,-2,0,manana
1608,1,-1,0,manana
1609,1,-5,0,manana
1610,1,-3,0,manana
1611,1,30,1,manana
1612,1,38,1,manana
1613,1,5,0,manana
1614,1,-2,0,manana
1615,1,23,1,manana
1616,1,-4,0,manana
1617,1,19,1,manana
1618,1,3,0,manana
1619,1,-2,0,manana
1620,1,2,0,manana
1621,1,16,1,manana
1622,1,24,1,manana
1623,1,39,1,manana
1624,1,21,1,manana
1625,1,-4,0,manana
1626,1,11,0,manana
1627,1,5,0,manana
1628,1,-2,0,manana
1629,1,-6,0,manana
1630,1,0,0,manana
1631,1,7,0,manana
1632,1,9,0,manana
1633,1,-1,0,manana
1634,1,6,0,manana
1635,1,3,0,manana
1636,1,0,0,manana
1637,1,5,0,manana
1638,1,3,0,manana
1639,1,8,0,manana
1640,1,3,0,manana
1641,1,14,0,manana
1642,1,1,0,manana
1643,1,0,0,manana
1644,1,0,0,manana
1645,1,-2,0,manana
1646,1,4,0,manana
1647,1,1,0,manana
1648,1,4,0,manana
1649,1,-7,0,manana
1650,1,-2,0,manana
1651,1,-2,0,manana
1652,1,-1,0,manana
1653,1,-10,0,manana
1654,1,8,0,manana
1655,1,0,0,manana
1656,1,-6,0,manana
1657,1,7,0,manana
1658,1,-1,0,manana
1659,1,-2,0,manana
1660,1,7,0,manana
1661,1,7,0,manana
1662,1,64,1,manana
1663,1,-2,0,manana
1664,1,19,1,manana
1665,1,18,1,manana
1666,1,-3,0,manana
1667,1,-2,0,manana
1668,1,-4,0,manana
1669,1,1,0,manana
1670,1,-4,0,manana
1671,1,7,0,manana
1672,1,5,0,manana
1673,1,0,0,manana
1674,1,0,0,manana
1675,1,6,0,manana
1676,1,8,0,manana
1677,1,-4,0,manana
1678,1,13,0,manana
1679,1,12,0,manana
1680,1,2,0,manana
1681,1,15,0,manana
1682,1,8,0,manana
1683,1,4,0,manana
1684,1,6,0,manana
1685,1,5,0,manana
1686,1,3,0,manana
1687,1,-2,0,manana
1688,1,-2,0,manana
1689,1,15,0,manana
1690,1,4,0,manana
1691,1,4,0,manana
1692,1,11,0,manana
1693,1,19,1,manana
1694,1,3,0,manana
1695,1,4,0,manana
1696,1,30,1,manana
1697,1,6,0,manana
1698,1,13,0,manana
1699,1,14,0,manana
1700,1,2,0,manana
1701,1,-1,0,manana
1702,1,-7,0,manana
1703,1,0,0,manana
1704,1,4,0,manana
1705,1,-12,0,manana
1706,1,3,0,manana
1707,1,-2,0,manana
1708,1,-1,0,manana
1709,1,31,1,manana
1710,1,3,0,manana
1711,1,3,0,manana
1712,1,0,0,manana
1713,1,-1,0,manana
1714,1,14,0,manana
1715,1,-2,0,manana
1716,1,16,1,manana
1717,1,-1,0,manana
1718,1,-3,0,manana
1719,1,-1,0,manana
1720,1,60,1,manana
1721,1,-5,0,manana
1722,1,-9,0,manana
1723,1,-1,0,manana
1724,1,0,0,manana
1725,1,-1,0,manana
1726,1,0,0,manana
1727,1,3,0,manana
1728,1,2,0,manana
1729,1,2,0,manana
1730,1,6,0,manana
1731,1,-2,0,manana
1732,1,2,0,manana
1733,1,27,1,manana
1734,1,-4,0,manana
1735,1,15,0,manana
1736,1,64,1,manana
1737,1,4,0,manana
1738,1,0,0,manana
1739,1,-5,0,manana
1740,1,13,0,manana
1741,1,5,0,manana
1742,1,5,0,manana
1743,1,-1,0,manana
1744,1,-3,0,manana
1745,1,14,0,manana
1746,1,1,0,manana
1747,1,14,0,manana
1748,1,-5,0,manana
1749,1,-3,0,manana
1750,1,-1,0,manana
1751,1,2,0,manana
1752,1,-4,0,manana
1753,1,6,0,manana
1754,1,-1,0,manana
1755,1,41,1,manana
1756,1,0,0,manana
1757,1,14,0,manana
1758,1,0,0,manana
1759,1,18,1,manana
1760,1,-4,0,manana
1761,1,8,0,manana
1762,1,-13,0,manana
1763,1,16,1,manana
1764,1,2,0,manana
1765,1,-3,0,manana
1766,1,10,0,manana
1767,1,-1,0,manana
1768,1,7,0,manana
1769,1,-5,0,manana
1770,1,-4,0,manana
1771,1,8,0,manana
1772,1,6,0,manana
1773,1,-2,0,manana
1774,1,5,0,manana
1775,1,5,0,manana
1776,1,8,0,manana
1777,1,-1,0,manana
1778,1,1,0,manana
1779,1,0,0,manana
1780,1,-10,0,manana
1781,1,70,1,manana
1782,1,-3,0,manana
1783,1,6,0,manana
1784,1,3,0,manana
1785,1,9,0,manana
1786,1,-1,0,manana
1787,1,4,0,manana
1788,1,9,0,manana
1789,1,4,0,manana
1790,1,-2,0,manana
1791,1,-8,0,manana
1792,1,6,0,manana
1793,1,1,0,manana
1794,1,3,0,manana
1795,1,0,0,manana
1796,1,0,0,manana
1797,1,-5,0,manana
1798,1,3,0,manana
1799,1,0,0,manana
1800,1,9,0,manana
1801,1,9,0,manana
1802,1,-1,0,manana
1803,1,13,0,manana
1804,1,15,0,manana
1805,1,4,0,manana
1806,1,-3,0,manana
1807,1,3,0,manana
1808,1,-5,0,manana
1809,1,-2,0,manana
1810,1,20,1,manana
1811,1,-1,0,manana
1812,1,7,0,manana
1813,1,10,0,manana
1814,1,-3,0,manana
1815,1,-2,0,manana
1816,1,3,0,manana
1817,1,12,0,manana
1818,1,25,1,manana
1819,1,0,0,manana
1820,1,15,0,manana
1821,1,7,0,manana
1822,1,48,1,manana
1823,1,5,0,manana
1824,1,13,0,manana
1825,1,15,0,manana
1826,1,-2,0,manana
1827,1,2,0,manana
1828,1,1,0,manana
1829,1,9,0,manana
1830,1,1,0,manana
1831,1,19,1,manana
1832,1,-4,0,manana
1833,1,18,1,manana
1834,1,1,0,manana
1835,1,-1,0,manana
1836,1,14,0,manana
1837,1,1,0,manana
1838,1,9,0,manana
1839,1,9,0,manana
1840,1,9,0,manana
1841,1,4,0,manana
1842,1,4,0,manana
1843,1,-3,0,manana
1844,1,12,0,manana
1845,1,-1,0,manana
1846,1,-5,0,manana
1847,1,0,0,manana
1848,1,34,1,manana
1849,1,11,0,manana
1850,1,4,0,manana
1851,1,-3,0,manana
1852,1,-2,0,manana
1853,1,0,0,manana
1854,1,0,0,manana
1855,1,3,0,manana
1856,1,-2,0,manana
1857,1,-3,0,manana
1858,1,5,0,manana
1859,1,26,1,manana
1860,1,10,0,manana
1861,1,-14,0,manana
1862,1,1,0,manana
1863,1,21,1,manana
1864,1,3,0,manana
1865,1,0,0,manana
1866,1,4,0,manana
1867,1,0,0,manana
1868,1,10,0,manana
1869,1,21,1,manana
1870,1,8,0,manana
1871,1,1,0,manana
1872,1,3,0,manana
1873,1,3,0,manana
1874,1,10,0,manana
1875,1,-1,0,manana
1876,1,10,0,manana
1877,1,16,1,manana
1878,1,-8,0,manana
1879,1,14,0,manana
1880,1,2,0,manana
1881,1,12,0,manana
1882,1,22,1,manana
1883,1,-10,0,manana
1884,1,10,0,manana
1885,1,113,1,manana
1886,1,2,0,manana
1887,1,-3,0,manana
1888,1,0,0,manana
1889,1,9,0,manana
1890,1,-5,0,manana
1891,1,-2,0,manana
1892,1,1,0,manana
1893,1,4,0,manana
1894,1,7,0,manana
1895,1,6,0,manana
1896,1,62,1,manana
1897,1,14,0,manana
1898,1,-5,0,manana
1899,1,25,1,manana
1900,1,54,1,manana
1901,1,25,1,manana
1902,1,3,0,manana
1903,1,154,1,manana
1904,1,3,0,manana
1905,1,14,0,manana
1906,1,1,0,manana
1907,1,11,0,manana
1908,1,5,0,manana
1909,1,9,0,manana
1910,1,4,0,manana
1911,1,104,1,manana
1912,1,4,0,manana
1913,1,31,1,manana
1914,1,4,0,manana
1915,1,10,0,manana
1916,1,16,1,manana
1917,1,4,0,manana
1918,1,28,1,manana
1919,1,4,0,manana
1920,1,18,1,manana
1921,1,12,0,manana
1922,1,-11,0,manana
1923,1,10,0,manana
1924,1,4,0,manana
1925,1,19,1,manana
1926,1,-7,0,manana
1927,1,0,0,manana
1928,1,-1,0,manana
1929,1,12,0,manana
1930,1,6,0,manana
1931,1,1,0,manana
1932,1,3,0,manana
1933,1,143,1,manana
1934,1,8,0,manana
1935,1,0,0,manana
1936,1,29,1,manana
1937,1,27,1,manana
1938,1,3,0,manana
1939,1,-1,0,manana
1940,1,0,0,manana
1941,1,83,1,manana
1942,1,15,0,manana
1943,1,65,1,manana
1944,1,25,1,manana
1945,1,7,0,manana
1946,1,1,0,manana
1947,1,3,0,manana
1948,1,7,0,manana
1949,1,7,0,manana
1950,1,1,0,manana
1951,1,4,0,manana
1952,1,1,0,manana
1953,1,9,0,manana
1954,1,7,0,manana
1955,1,1,0,manana
1956,1,-1,0,manana
1957,1,18,1,manana
1958,1,5,0,manana
1959,1,15,0,manana
1960,1,12,0,manana
1961,1,9,0,manana
1962,1,3,0,manana
1963,1,27,1,manana
1964,1,4,0,manana
1965,1,11,0,manana
1966,1,22,1,manana
1967,1,23,1,manana
1968,1,28,1,manana
1969,1,1,0,manana
1970,1,23,1,manana
1971,1,6,0,manana
1972,1,10,0,manana
1973,1,-2,0,manana
1974,1,17,1,manana
1975,1,6,0,manana
1976,1,7,0,manana
1977,1,8,0,manana
1978,1,21,1,manana
1979,1,1,0,manana
1980,1,2,0,manana
1981,1,1,0,manana
1982,1,17,1,manana
1983,1,5,0,manana
1984,1,88,1,manana
1985,1,8,0,manana
1986,1,-1,0,manana
1987,1,23,1,manana
1988,1,3,0,manana
1989,1,6,0,manana
1990,1,15,0,manana
1991,1,-2,0,manana
1992,1,1,0,manana
1993,1,1,0,manana
1994,1,0,0,manana
1995,1,14,0,manana
1996,1,-3,0,manana
1997,1,1,0,manana
1998,1,6,0,manana
1999,1,1,0,manana
2000,1,7,0,manana
2001,1,-2,0,manana
2002,1,9,0,manana
2003,1,0,0,manana
2004,1,35,1,manana
2005,1,2,0,manana
2006,1,-7,0,manana
2007,1,-1,0,manana
2008,1,1,0,manana
2009,1,2,0,manana
2010,1,-4,0,manana
2011,1,0,0,manana
2012,1,3,0,manana
2013,1,-5,0,manana
2014,1,-2,0,manana
2015,1,8,0,manana
2016,1,1,0,manana
2017,1,-1,0,manana
2018,1,0,0,manana
2019,1,4,0,manana
2020,1,4,0,manana
2021,1,-1,0,manana
2022,1,-10,0,manana
2023,1,4,0,manana
2024,1,1,0,manana
2025,1,6,0,manana
2026,1,-9,0,manana
2027,1,0,0,manana
2028,1,-2,0,manana
2029,1,2,0,manana
2030,1,3,0,manana
2031,1,1,0,manana
2032,1,1,0,manana
2033,1,3,0,manana
2034,1,-10,0,manana
2035,1,-2,0,manana
2036,1,49,1,manana
2037,1,-5,0,manana
2038,1,6,0,manana
2039,1,19,1,manana
2040,1,0,0,manana
2041,1,6,0,manana
2042,1,6,0,manana
2043,1,22,1,manana
2044,1,-6,0,manana
2045,1,12,0,manana
2046,1,-2,0,manana
2047,1,-1,0,manana
2048,1,10,0,manana
2049,1,6,0,manana
2050,1,0,0,manana
2051,1,1,0,manana
2052,1,0,0,manana
2053,1,-10,0,manana
2054,1,17,1,manana
2055,1,44,1,manana
2056,1,-1,0,manana
2057,1,1,0,manana
2058,1,-2,0,manana
2059,1,-1,0,manana
2060,1,13,0,manana
2061,1,1,0,manana
2062,1,0,0,manana
2063,1,-6,0,manana
2064,1,-4,0,manana
2065,1,5,0,manana
2066,1,0,0,manana
2067,1,0,0,manana
2068,1,8,0,manana
2069,1,-9,0,manana
2070,1,-11,0,manana
2071,1,0,0,manana
2072,1,21,1,manana
2073,1,7,0,manana
2074,1,0,0,manana
2075,1,-3,0,manana
2076,1,10,0,manana
2077,1,-3,0,manana
2078,1,5,0,manana
2079,1,25,1,manana
2080,1,8,0,manana
2081,1,1,0,manana
2082,1,10,0,manana
2083,1,14,0,manana
2084,1,12,0,manana
2085,1,5,0,manana
2086,1,1,0,manana
2087,1,-4,0,manana
2088,1,6,0,manana
2089,1,4,0,manana
2090,1,-3,0,manana
2091,1,15,0,manana
2092,1,4,0,manana
2093,1,10,0,manana
2094,1,3,0,manana
2095,1,11,0,manana
2096,1,7,0,manana
2097,1,5,0,manana
2098,1,-2,0,manana
2099,1,-4,0,manana
2100,1,3,0,manana
2101,1,0,0,manana
2102,1,-4,0,manana
2103,1,9,0,manana
2104,1,-2,0,manana
2105,1,-5,0,manana
2106,1,25,1,manana
2107,1,1,0,manana
2108,1,-2,0,manana
2109,1,-2,0,manana
2110,1,7,0,manana
2111,1,5,0,manana
2112,1,12,0,manana
2113,1,11,0,manana
2114,1,2,0,manana
2115,1,29,1,manana
2116,1,13,0,manana
2117,1,0,0,manana
2118,1,1,0,manana
2119,1,17,1,manana
2120,1,0,0,manana
2121,1,3,0,manana
2122,1,16,1,manana
2123,1,13,0,manana
2124,1,0,0,manana
2125,1,1,0,manana
2126,1,6,0,manana
2127,1,-2,0,manana
2128,1,1,0,manana
2129,1,4,0,manana
2130,1,-2,0,manana
2131,1,13,0,manana
2132,1,-4,0,manana
2133,1,1,0,manana
2134,1,17,1,manana
2135,1,17,1,manana
2136,1,-7,0,manana
2137,1,10,0,manana
2138,1,-6,0,manana
2139,1,-2,0,manana
2140,1,0,0,manana
2141,1,-7,0,manana
2142,1,8,0,manana
2143,1,2,0,manana
2144,1,0,0,manana
2145,1,-3,0,manana
2146,1,-3,0,manana
2147,1,0,0,manana
2148,1,-4,0,manana
2149,1,1,0,manana
2150,1,6,0,manana
2151,1,10,0,manana
2152,1,3,0,manana
2153,1,14,0,manana
2154,1,7,0,manana
2155,1,-3,0,manana
2156,1,3,0,manana
2157,1,-2,0,manana
2158,1,3,0,manana
2159,1,5,0,manana
2160,1,24,1,manana
2161,1,4,0,manana
2162,1,33,1,manana
2163,1,6,0,manana
2164,1,0,0,manana
2165,1,1,0,manana
2166,1,9,0,manana
2167,1,11,0,manana
2168,1,13,0,manana
2169,1,12,0,manana
2170,1,0,0,manana
2171,1,4,0,manana
2172,1,1,0,manana
2173,1,108,1,manana
2174,1,11,0,manana
2175,1,135,1,manana
2176,1,1,0,manana
2177,1,8,0,manana
2178,1,16,1,manana
2179,1,-1,0,manana
2180,1,28,1,manana
2181,1,4,0,manana
2182,1,8,0,manana
2183,1,3,0,manana
2184,1,14,0,manana
2185,1,13,0,manana
2186,1,14,0,manana
2187,1,16,1,manana
2188,1,21,1,manana
2189,1,0,0,manana
2190,1,28,1,manana
2191,1,-2,0,manana
2192,1,-4,0,manana
2193,1,6,0,manana
2194,1,0,0,manana
2195,1,0,0,manana
2196,1,21,1,manana
2197,1,-4,0,manana
2198,1,1,0,manana
2199,1,3,0,manana
2200,1,3,0,manana
2201,1,1,0,manana
2202,1,3,0,manana
2203,1,-6,0,manana
2204,1,88,1,manana
2205,1,3,0,manana
2206,1,0,0,manana
2207,1,8,0,manana
2208,1,0,0,manana
2209,1,-1,0,manana
2210,1,21,1,manana
2211,1,-2,0,manana
2212,1,-6,0,manana
2213,1,8,0,manana
2214,1,-1,0,manana
2215,1,12,0,manana
2216,1,4,0,manana
2217,1,4,0,manana
2218,1,11,0,manana
2219,1,8,0,manana
2220,1,15,0,manana
2221,1,4,0,manana
2222,1,42,1,manana
2223,1,-3,0,manana
2224,1,-3,0,manana
2225,1,1,0,manana
2226,1,4,0,manana
2227,1,-1,0,manana
2228,1,11,0,manana
2229,1,0,0,manana
2230,1,3,0,manana
2231,1,6,0,manana
2232,1,105,1,manana
2233,1,3,0,manana
2234,1,6,0,manana
2235,1,-2,0,manana
2236,1,17,1,manana
2237,1,-2,0,manana
2238,1,-4,0,manana
2239,1,1,0,manana
2240,1,4,0,manana
2241,1,17,1,manana
2242,1,10,0,manana
2243,1,3,0,manana
2244,1,16,1,manana
2245,1,-1,0,manana
2246,1,-1,0,manana
2247,1,12,0,manana
2248,1,11,0,manana
2249,1,8,0,manana
2250,1,-8,0,manana
2251,1,11,0,manana
2252,1,4,0,manana
2253,1,5,0,manana
2254,1,5,0,manana
2255,1,1,0,manana
2256,1,10,0,manana
2257,1,9,0,manana
2258,1,-3,0,manana
2259,1,-1,0,manana
2260,1,6,0,manana
2261,1,-6,0,manana
2262,1,10,0,manana
2263,1,10,0,manana
2264,1,0,0,manana
2265,1,61,1,manana
2266,1,15,0,manana
2267,1,14,0,manana
2268,1,9,0,manana
2269,1,-4,0,manana
2270,1,-1,0,manana
2271,1,111,1,manana
2272,1,5,0,manana
2273,1,-2,0,manana
2274,1,1,0,manana
2275,1,7,0,manana
2276,1,-1,0,manana
2277,1,0,0,manana
2278,1,-4,0,manana
2279,1,1,0,manana
2280,1,4,0,manana
2281,1,-11,0,manana
2282,1,-6,0,manana
2283,1,10,0,manana
2284,1,-1,0,manana
2285,1,6,0,manana
2286,1,-5,0,manana
2287,1,0,0,manana
2288,1,0,0,manana
2289,1,1,0,manana
2290,1,11,0,manana
2291,1,81,1,manana
2292,1,0,0,manana
2293,1,12,0,manana
2294,1,17,1,manana
2295,1,-2,0,manana
2296,1,-2,0,manana
2297,1,14,0,manana
2298,1,0,0,manana
2299,1,2,0,manana
2300,1,8,0,manana
2301,1,7,0,manana
2302,1,27,1,manana
2303,1,2,0,manana
2304,1,51,1,manana
2305,1,-1,0,manana
2306,1,-2,0,manana
2307,1,-2,0,manana
2308,1,11,0,manana
2309,1,9,0,manana
2310,1,23,1,manana
2311,1,0,0,manana
2312,1,0,0,manana
2313,1,42,1,manana
2314,1,23,1,manana
2315,1,12,0,manana
2316,1,20,1,manana
2317,1,-2,0,manana
2318,1,22,1,manana
2319,1,3,0,manana
2320,1,3,0,manana
2321,1,19,1,manana
2322,1,8,0,manana
2323,1,12,0,manana
2324,1,14,0,manana
2325,1,22,1,manana
2326,1,-8,0,manana
2327,1,17,1,manana
2328,1,2,0,manana
2329,1,5,0,manana
2330,1,7,0,manana
2331,1,2,0,manana
2332,1,6,0,manana
2333,1,3,0,manana
2334,1,2,0,manana
2335,1,-9,0,manana
2336,1,1,0,manana
2337,1,0,0,manana
2338,1,3,0,manana
2339,1,1,0,manana
2340,1,79,1,manana
2341,1,58,1,manana
2342,1,10,0,manana
2343,1,56,1,manana
2344,1,4,0,manana
2345,1,-1,0,manana
2346,1,3,0,manana
2347,1,100,1,manana
2348,1,15,0,manana
2349,1,-7,0,manana
2350,1,7,0,manana
2351,1,-1,0,manana
